# ['gamma', 'delta', 'b_0', 'b_1', 'muM', 'sigmaM'], ['D0', 'B', 'C', 'mu', 'sigma', 'a_01', 'a_11', 'a_21', 'c_01', 'c_11', 'd_11', 'L']
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
-0.8240995365808861 0.292606792507111 0.034976839472972206 0.5054778454210689 1777.4457593310956 1.1266498387635124 92.14797816684872 0.005707902798779644 0.4602584451831085 166.26644959983525 0.860447364856497 -0.30155360212589466 -0.01275641327929436 5.058741844307846e-05 -0.1290451055703754 -0.0004528772110066418 0.1470692464853256 -0.0008969920253297452
