# ['cte', 'a20', 'a01', 'a21', 'a10', 'a11', 'c1', 'c11'] , maxL
102.8012336206945 -1.5706906799152364e-05 -0.3876928337586636 2.4500006424673476e-05 0.001511787788287787 -0.012495659224234077 0.12805821822292449 0.004048283242672391 -62097.39101334274
101.05603555822908 -1.7846380034392713e-05 -0.36602414124416793 2.7259551224568734e-05 0.0023523958060408584 -0.013850141821295209 0.13028555814895676 0.00430238996747825 -61792.266610120976
99.92335186010587 -1.8455123316329552e-05 -0.3526889791014688 2.7941022576205644e-05 0.002699313437339458 -0.014186445779929464 0.12380584418003926 0.004370245665374263 -61673.43422459322
99.12277883182102 -1.8833591610746402e-05 -0.3459789659421894 2.838156006835891e-05 0.0029469506858869057 -0.014401330188868673 0.12790508828033903 0.0043863001785921065 -61596.77344597966
98.62105223821011 -1.8997123521023103e-05 -0.34734973405932607 2.8318700577361378e-05 0.0030969706208830413 -0.014378465573993273 0.12751179282757136 0.004404909992973379 -61548.98693479574
98.06982921484091 -1.924194858319983e-05 -0.3399247669334328 2.8761558613343443e-05 0.0032640327467129866 -0.014593700758245447 0.13150127864639066 0.004402012219539881 -61516.04871406598
97.76691723611421 -1.9357573333138185e-05 -0.3403902997765562 2.8839125671532682e-05 0.003367187708898156 -0.014626452402821809 0.13138024336317028 0.004403441171092806 -61495.81128734132
97.46234588950522 -1.9429852652800416e-05 -0.3389920934468451 2.8844446640084404e-05 0.003443708348988491 -0.01464514354724301 0.13396386331589244 0.004410243121497028 -61482.967765055044
97.22897285421101 -1.950923058218486e-05 -0.3377869379377547 2.892240807974039e-05 0.0035104979905771533 -0.014681511866224016 0.13147805169646337 0.004428423477837736 -61474.6559919797
97.0854685854417 -1.9515062028890025e-05 -0.3389577367647515 2.8990862977761353e-05 0.0035500094815009015 -0.014724624175480067 0.13274503836641402 0.004417805138015971 -61469.45776885451
96.85572748392784 -1.9636529117314185e-05 -0.3369699666694681 2.9117710300893894e-05 0.003613431030073856 -0.014774626227016776 0.13237436640129377 0.004436105923896891 -61465.61727931179
96.68307460613835 -1.9690593830727243e-05 -0.33721597026851424 2.9168839303615414e-05 0.0036554967567891004 -0.014801198559409047 0.13291092240801702 0.004437207023344799 -61463.015663612605
96.51933305924047 -1.970587061761589e-05 -0.3367115775342121 2.9239274598154256e-05 0.0036811017429981383 -0.014838779367207674 0.13376466560037242 0.004435707364201247 -61461.25355236087
96.4200436685457 -1.9730265902303982e-05 -0.336994143229179 2.9259010893273695e-05 0.0037021284493280707 -0.014844510177386801 0.13229986457010112 0.0044476834612491595 -61460.15560436438
96.30430034887951 -1.974238416198551e-05 -0.33645411951583015 2.9271448714883512e-05 0.0037216151234924734 -0.014862784563346242 0.132160912118014 0.004450378010390882 -61459.28083033356
96.1805999731994 -1.976914298054555e-05 -0.3374631104490866 2.9304718705023334e-05 0.00374110465803328 -0.014869748074044217 0.1322812759906613 0.004449707459405754 -61458.47126483524
96.09134441833714 -1.9771657200013232e-05 -0.3375345271038573 2.9288219783531552e-05 0.003750363547560763 -0.014864097875844869 0.13197549620679278 0.004451908575333532 -61457.99349054444
