# D0 , maxL
80.2202133178711 -341965.47803835146
80.48803837087937 -341963.7085660896
80.72758902829267 -341962.27115616243
80.94752785612778 -341961.0879077581
81.14570947912148 -341960.1290982691
81.32518443317724 -341959.34814331564
81.48619430073407 -341958.71158747573
81.63353490779946 -341958.18613207736
81.76731545054082 -341957.7557986224
81.8879651606859 -341957.4065772361
81.99636025617068 -341957.1306734651
82.08832089580122 -341956.90196011413
82.17931998810283 -341956.7026147009
82.2627081225512 -341956.534890316
82.33789635827722 -341956.4067536077
82.39851652885959 -341956.3061736878
82.45830121912064 -341956.21722419193
82.51517248399955 -341956.1342932248
82.56836868208072 -341956.0688426978
82.61214997498388 -341956.0194586476
82.65519814578536 -341955.977377999
82.69189959637805 -341955.939331332
82.72886969919443 -341955.90817260236
82.75941838459971 -341955.8864927051
82.78600050369448 -341955.8643554379
82.8140438571366 -341955.846716064
82.83773714513588 -341955.83204017166
82.86067880970471 -341955.8199277102
82.8802130731265 -341955.8108478427
